species,subset_size,hour,expected_abundance
Great Spotted Woodpecker,98,7,0.0006209812761196485
Great Spotted Woodpecker,98,8,0.0022642316551497203
Great Spotted Woodpecker,98,9,0.0015502570410319489
Great Spotted Woodpecker,98,10,0.0007485925276010821
Great Spotted Woodpecker,98,11,0.004083950917264002
Great Spotted Woodpecker,98,12,0.012520054517133956
Great Spotted Woodpecker,98,13,0.0005328513330320831
Great Spotted Woodpecker,98,14,0.0006112769132381156
Great Spotted Woodpecker,98,15,0.002814112515709322
Great Spotted Woodpecker,98,16,0.006450682720411814
Great Spotted Woodpecker,98,17,0.0014631882490763269
Great Spotted Woodpecker,98,18,0.0013130231196956394
Great Spotted Woodpecker,98,19,0.0012375623850801156
Great Spotted Woodpecker,98,20,0.008127883078328384
Great Spotted Woodpecker,98,21,0.0023631090487238977
Great Spotted Woodpecker,98,22,0.0
Great Spotted Woodpecker,98,23,0.001432029795158287
Great Spotted Woodpecker,100,0,0.009471111111111112
Great Spotted Woodpecker,100,1,0.001880658436213992
Great Spotted Woodpecker,100,2,0.0038074074074074082
Great Spotted Woodpecker,100,3,0.008363984674329502
Great Spotted Woodpecker,100,4,0.0
Great Spotted Woodpecker,100,5,0.000822097157175279
Great Spotted Woodpecker,100,6,0.00985745475920561
Great Spotted Woodpecker,100,7,0.0006120087312295019
Great Spotted Woodpecker,100,8,0.002254294175715696
Great Spotted Woodpecker,100,9,0.001543854669315924
Great Spotted Woodpecker,100,10,0.0007401111354829275
Great Spotted Woodpecker,100,11,0.004077248612967237
Great Spotted Woodpecker,100,12,0.012511595707857391
Great Spotted Woodpecker,100,13,0.0005208314505196565
Great Spotted Woodpecker,100,14,0.0006039934626589924
Great Spotted Woodpecker,100,15,0.0027619945294595992
Great Spotted Woodpecker,100,16,0.006374776425424246
Great Spotted Woodpecker,100,17,0.0014580066684689555
Great Spotted Woodpecker,100,18,0.0013009072285630671
Great Spotted Woodpecker,100,19,0.001227738376674547
Great Spotted Woodpecker,100,20,0.00802405419806653
Great Spotted Woodpecker,100,21,0.002376643464810518
Great Spotted Woodpecker,100,22,0.0
Great Spotted Woodpecker,100,23,0.00125512104283054
Red-billed Chough,20,0,0.035134534133867024
Red-billed Chough,20,1,0.049292120673041284
Red-billed Chough,20,2,0.02097231487658439
Red-billed Chough,20,3,0.05637091394262842
Red-billed Chough,20,4,0.07900138553907733
Red-billed Chough,20,5,0.09385575785316733
Red-billed Chough,20,6,0.10462171913892417
Red-billed Chough,20,7,0.14677555456396982
Red-billed Chough,20,8,0.29537070297577306
Red-billed Chough,20,9,0.036556891586260756
Red-billed Chough,20,10,0.2904640508638412
Red-billed Chough,20,11,0.1314049109662852
Red-billed Chough,20,12,0.083190877251501
Red-billed Chough,20,13,0.09200884579220793
Red-billed Chough,20,14,0.4633422281521014
Red-billed Chough,20,15,0.313028257370357
Red-billed Chough,20,16,0.42646004365722273
Red-billed Chough,20,17,0.28812886752087596
Red-billed Chough,20,18,0.18990736553675605
Red-billed Chough,20,19,0.1305569833440873
Red-billed Chough,20,20,0.13821524956031295
Red-billed Chough,20,21,0.06335890593729153
Red-billed Chough,20,22,0.012293910225864861
Red-billed Chough,20,23,0.01751834556370914
Red-billed Chough,22,0,0.034060606060606055
Red-billed Chough,22,1,0.04775925925925926
Red-billed Chough,22,2,0.020541666666666666
Red-billed Chough,22,3,0.05583333333333333
Red-billed Chough,22,4,0.0792948717948718
Red-billed Chough,22,5,0.09303163017031629
Red-billed Chough,22,6,0.1041594982078853
Red-billed Chough,22,7,0.14663134657836643
Red-billed Chough,22,8,0.2952649572649573
Red-billed Chough,22,9,0.03589837398373984
Red-billed Chough,22,10,0.28983673469387755
Red-billed Chough,22,11,0.13157692307692306
Red-billed Chough,22,12,0.08234375
Red-billed Chough,22,13,0.09119685039370079
Red-billed Chough,22,14,0.4640825
Red-billed Chough,22,15,0.31286034658511724
Red-billed Chough,22,16,0.4262471655328798
Red-billed Chough,22,17,0.28789463601532567
Red-billed Chough,22,18,0.189082774049217
Red-billed Chough,22,19,0.12988251366120218
Red-billed Chough,22,20,0.13777272727272727
Red-billed Chough,22,21,0.06328333333333333
Red-billed Chough,22,22,0.012357142857142856
Red-billed Chough,22,23,0.01684
Red-billed Chough,24,0,0.03582186103867225
Red-billed Chough,24,1,0.04806908309243199
Red-billed Chough,24,2,0.022243995997331557
Red-billed Chough,24,3,0.05607071380920613
Red-billed Chough,24,4,0.08168266023502847
Red-billed Chough,24,5,0.09322029771672599
Red-billed Chough,24,6,0.10404606655332946
Red-billed Chough,24,7,0.14705830376984214
Red-billed Chough,24,8,0.29502859456161656
Red-billed Chough,24,9,0.03796026619372265
Red-billed Chough,24,10,0.2894787000857715
Red-billed Chough,24,11,0.13262687945810028
Red-billed Chough,24,12,0.08358697464976651
Red-billed Chough,24,13,0.09174357708288465
Red-billed Chough,24,14,0.462108072048032
Red-billed Chough,24,15,0.3103292102992209
Red-billed Chough,24,16,0.4222429465448621
Red-billed Chough,24,17,0.28602018203706686
Red-billed Chough,24,18,0.18638152504354133
Red-billed Chough,24,19,0.12943054932796727
Red-billed Chough,24,20,0.13676731457335192
Red-billed Chough,24,21,0.06360907271514343
Red-billed Chough,24,22,0.014962355856285142
Red-billed Chough,24,23,0.01921280853902602
Red-billed Chough,26,0,0.033862144973256084
Red-billed Chough,26,1,0.04530456382308234
Red-billed Chough,26,2,0.020749916583249917
Red-billed Chough,26,3,0.05145145145145145
Red-billed Chough,26,4,0.08133774800441468
Red-billed Chough,26,5,0.09088407141935122
Red-billed Chough,26,6,0.10177381682758027
Red-billed Chough,26,7,0.14494848048931935
Red-billed Chough,26,8,0.29341021933614525
Red-billed Chough,26,9,0.036817305109988034
Red-billed Chough,26,10,0.2866505961744057
Red-billed Chough,26,11,0.13186263186263186
Red-billed Chough,26,12,0.08270249416082749
Red-billed Chough,26,13,0.09027925563358634
Red-billed Chough,26,14,0.4604963296629963
Red-billed Chough,26,15,0.3073685306101208
Red-billed Chough,26,16,0.4186272440240694
Red-billed Chough,26,17,0.283559421490456
Red-billed Chough,26,18,0.18202094712161826
Red-billed Chough,26,19,0.12723652614362999
Red-billed Chough,26,20,0.13326963326963326
Red-billed Chough,26,21,0.06166166166166166
Red-billed Chough,26,22,0.014204680871347538
Red-billed Chough,26,23,0.01780447113780447
Red-billed Chough,28,0,0.031121484939424255
Red-billed Chough,28,1,0.04255122077729614
Red-billed Chough,28,2,0.018860453484494832
Red-billed Chough,28,3,0.048549516505501836
Red-billed Chough,28,4,0.08070638930925693
Red-billed Chough,28,5,0.0880439465223201
Red-billed Chough,28,6,0.0989828150602172
Red-billed Chough,28,7,0.14296597762167965
Red-billed Chough,28,8,0.29153022517477334
Red-billed Chough,28,9,0.03440577753560129
Red-billed Chough,28,10,0.28481602711107784
Red-billed Chough,28,11,0.12956562443891553
Red-billed Chough,28,12,0.0799745748582861
Red-billed Chough,28,13,0.08726530890874386
Red-billed Chough,28,14,0.45878959653217743
Red-billed Chough,28,15,0.3046785217906478
Red-billed Chough,28,16,0.41601055227025785
Red-billed Chough,28,17,0.2809691353056383
Red-billed Chough,28,18,0.17912906091739753
Red-billed Chough,28,19,0.12444585353587809
Red-billed Chough,28,20,0.1310777835035921
Red-billed Chough,28,21,0.0581193731243748
Red-billed Chough,28,22,0.012242175963416377
Red-billed Chough,28,23,0.016018672890963655
Red-billed Chough,30,0,0.030323245800230457
Red-billed Chough,30,1,0.039507820028166926
Red-billed Chough,30,2,0.018157938625750502
Red-billed Chough,30,3,0.04623082054703136
Red-billed Chough,30,4,0.08068199312362088
Red-billed Chough,30,5,0.08587963751990378
Red-billed Chough,30,6,0.09699656401758878
Red-billed Chough,30,7,0.14047554882062654
Red-billed Chough,30,8,0.289053100927684
Red-billed Chough,30,9,0.034222001659643016
Red-billed Chough,30,10,0.2819617840465072
Red-billed Chough,30,11,0.128418945963976
Red-billed Chough,30,12,0.07877647598398933
Red-billed Chough,30,13,0.08550844920235538
Red-billed Chough,30,14,0.4543045363575717
Red-billed Chough,30,15,0.30012771001258737
Red-billed Chough,30,16,0.4100034943930874
Red-billed Chough,30,17,0.2769796722719361
Red-billed Chough,30,18,0.17347135226616403
Red-billed Chough,30,19,0.12164667155152616
Red-billed Chough,30,20,0.12717190248044152
Red-billed Chough,30,21,0.05728819212808539
Red-billed Chough,30,22,0.012746592966739731
Red-billed Chough,30,23,0.015156771180787192
Red-billed Chough,32,0,0.02754453504703588
Red-billed Chough,32,1,0.03710496091289689
Red-billed Chough,32,2,0.016213737912637548
Red-billed Chough,32,3,0.042014004668222735
Red-billed Chough,32,4,0.08046271834201145
Red-billed Chough,32,5,0.08329297113636419
Red-billed Chough,32,6,0.09423033484279705
Red-billed Chough,32,7,0.1388476070389909
Red-billed Chough,32,8,0.2874519426703488
Red-billed Chough,32,9,0.03192527590497646
Red-billed Chough,32,10,0.27994875842968064
Red-billed Chough,32,11,0.126593479877908
Red-billed Chough,32,12,0.0769839946648883
Red-billed Chough,32,13,0.08327710286630977
Red-billed Chough,32,14,0.45381377125708566
Red-billed Chough,32,15,0.29819317958177705
Red-billed Chough,32,16,0.40832318255745115
Red-billed Chough,32,17,0.27515110400784937
Red-billed Chough,32,18,0.1710950630075797
Red-billed Chough,32,19,0.11959177649380394
Red-billed Chough,32,20,0.12494126830155507
Red-billed Chough,32,21,0.054068022674224746
Red-billed Chough,32,22,0.010432048778164149
Red-billed Chough,32,23,0.013217739246415472
Red-billed Chough,34,0,0.03102020202020202
Red-billed Chough,34,1,0.03962962962962963
Red-billed Chough,34,2,0.019625
Red-billed Chough,34,3,0.0448
Red-billed Chough,34,4,0.08397435897435897
Red-billed Chough,34,5,0.08547688564476885
Red-billed Chough,34,6,0.09621146953405017
Red-billed Chough,34,7,0.1406291390728477
Red-billed Chough,34,8,0.28907407407407404
Red-billed Chough,34,9,0.03572357723577235
Red-billed Chough,34,10,0.281
Red-billed Chough,34,11,0.12921794871794873
Red-billed Chough,34,12,0.07990625
Red-billed Chough,34,13,0.08593700787401574
Red-billed Chough,34,14,0.45287916666666667
Red-billed Chough,34,15,0.2977125382262997
Red-billed Chough,34,16,0.406515873015873
Red-billed Chough,34,17,0.27529693486590034
Red-billed Chough,34,18,0.17049217002237135
Red-billed Chough,34,19,0.12119945355191257
Red-billed Chough,34,20,0.1260871212121212
Red-billed Chough,34,21,0.05651666666666667
Red-billed Chough,34,22,0.014904761904761905
Red-billed Chough,34,23,0.017386666666666665
Red-billed Chough,36,0,0.026474747474747474
Red-billed Chough,36,1,0.03398148148148148
Red-billed Chough,36,2,0.014875
Red-billed Chough,36,3,0.03816666666666667
Red-billed Chough,36,4,0.08025641025641025
Red-billed Chough,36,5,0.08142092457420926
Red-billed Chough,36,6,0.0920627240143369
Red-billed Chough,36,7,0.13607064017660045
Red-billed Chough,36,8,0.28552991452991455
Red-billed Chough,36,9,0.03160569105691057
Red-billed Chough,36,10,0.2773503401360544
Red-billed Chough,36,11,0.12572115384615384
Red-billed Chough,36,12,0.07658854166666666
Red-billed Chough,36,13,0.08211811023622047
Red-billed Chough,36,14,0.4502716666666667
Red-billed Chough,36,15,0.29410703363914376
Red-billed Chough,36,16,0.4031995464852608
Red-billed Chough,36,17,0.2716858237547893
Red-billed Chough,36,18,0.16597091722595078
Red-billed Chough,36,19,0.11687158469945355
Red-billed Chough,36,20,0.1212121212121212
Red-billed Chough,36,21,0.052483333333333326
Red-billed Chough,36,22,0.010547619047619047
Red-billed Chough,36,23,0.01228
Red-billed Chough,38,0,0.02923232323232323
Red-billed Chough,38,1,0.036814814814814814
Red-billed Chough,38,2,0.017270833333333332
Red-billed Chough,38,3,0.0408
Red-billed Chough,38,4,0.08396153846153848
Red-billed Chough,38,5,0.08452311435523115
Red-billed Chough,38,6,0.0953494623655914
Red-billed Chough,38,7,0.1388962472406181
Red-billed Chough,38,8,0.2882478632478633
Red-billed Chough,38,9,0.03460569105691057
Red-billed Chough,38,10,0.2800221088435374
Red-billed Chough,38,11,0.12896153846153846
Red-billed Chough,38,12,0.07979166666666666
Red-billed Chough,38,13,0.0853753280839895
Red-billed Chough,38,14,0.4536025
Red-billed Chough,38,15,0.2977380224260958
Red-billed Chough,38,16,0.4068696145124716
Red-billed Chough,38,17,0.27519731800766284
Red-billed Chough,38,18,0.1699351230425056
Red-billed Chough,38,19,0.12021311475409836
Red-billed Chough,38,20,0.12430113636363636
Red-billed Chough,38,21,0.05550000000000001
Red-billed Chough,38,22,0.01330952380952381
Red-billed Chough,38,23,0.015106666666666666
Red-billed Chough,40,0,0.023050505050505047
Red-billed Chough,40,1,0.029611111111111112
Red-billed Chough,40,2,0.011479166666666667
Red-billed Chough,40,3,0.032633333333333334
Red-billed Chough,40,4,0.07938461538461539
Red-billed Chough,40,5,0.07748661800486617
Red-billed Chough,40,6,0.08798745519713261
Red-billed Chough,40,7,0.13175938189845474
Red-billed Chough,40,8,0.2825982905982906
Red-billed Chough,40,9,0.028658536585365855
Red-billed Chough,40,10,0.2733826530612245
Red-billed Chough,40,11,0.12291666666666666
Red-billed Chough,40,12,0.07365625
Red-billed Chough,40,13,0.07891338582677165
Red-billed Chough,40,14,0.4468841666666667
Red-billed Chough,40,15,0.2896401630988787
Red-billed Chough,40,16,0.39808049886621316
Red-billed Chough,40,17,0.26770114942528733
Red-billed Chough,40,18,0.16046532438478747
Red-billed Chough,40,19,0.11266939890710383
Red-billed Chough,40,20,0.11658333333333334
Red-billed Chough,40,21,0.048049999999999995
Red-billed Chough,40,22,0.008071428571428571
Red-billed Chough,40,23,0.009693333333333333
Red-billed Chough,42,0,0.02212121212121212
Red-billed Chough,42,1,0.028296296296296295
Red-billed Chough,42,2,0.011666666666666667
Red-billed Chough,42,3,0.03
Red-billed Chough,42,4,0.07952564102564103
Red-billed Chough,42,5,0.07628710462287104
Red-billed Chough,42,6,0.08628136200716845
Red-billed Chough,42,7,0.13088962472406182
Red-billed Chough,42,8,0.28174928774928776
Red-billed Chough,42,9,0.02836178861788618
Red-billed Chough,42,10,0.2715323129251701
Red-billed Chough,42,11,0.12260897435897436
Red-billed Chough,42,12,0.07346875
Red-billed Chough,42,13,0.07796325459317585
Red-billed Chough,42,14,0.44518166666666664
Red-billed Chough,42,15,0.28729969418960244
Red-billed Chough,42,16,0.3946700680272109
Red-billed Chough,42,17,0.26558620689655177
Red-billed Chough,42,18,0.157248322147651
Red-billed Chough,42,19,0.11119672131147541
Red-billed Chough,42,20,0.11450189393939394
Red-billed Chough,42,21,0.04701666666666667
Red-billed Chough,42,22,0.008642857142857143
Red-billed Chough,42,23,0.00988
Red-billed Chough,44,0,0.020767676767676768
Red-billed Chough,44,1,0.026759259259259257
Red-billed Chough,44,2,0.010729166666666666
Red-billed Chough,44,3,0.028866666666666662
Red-billed Chough,44,4,0.07944871794871794
Red-billed Chough,44,5,0.07489294403892945
Red-billed Chough,44,6,0.08474551971326165
Red-billed Chough,44,7,0.13037306843267107
Red-billed Chough,44,8,0.28082621082621084
Red-billed Chough,44,9,0.02719918699186992
Red-billed Chough,44,10,0.2707210884353741
Red-billed Chough,44,11,0.12163461538461538
Red-billed Chough,44,12,0.072375
Red-billed Chough,44,13,0.07653280839895013
Red-billed Chough,44,14,0.44439500000000004
Red-billed Chough,44,15,0.2857400611620795
Red-billed Chough,44,16,0.3933333333333333
Red-billed Chough,44,17,0.2642471264367816
Red-billed Chough,44,18,0.15577181208053692
Red-billed Chough,44,19,0.11007923497267759
Red-billed Chough,44,20,0.11352462121212122
Red-billed Chough,44,21,0.04468333333333334
Red-billed Chough,44,22,0.007333333333333333
Red-billed Chough,44,23,0.009026666666666667
Red-billed Chough,46,0,0.01975757575757576
Red-billed Chough,46,1,0.026074074074074072
Red-billed Chough,46,2,0.00975
Red-billed Chough,46,3,0.0279
Red-billed Chough,46,4,0.07862820512820513
Red-billed Chough,46,5,0.07408515815085158
Red-billed Chough,46,6,0.08354121863799283
Red-billed Chough,46,7,0.12928918322295804
Red-billed Chough,46,8,0.27998005698005696
Red-billed Chough,46,9,0.026121951219512194
Red-billed Chough,46,10,0.26982993197278915
Red-billed Chough,46,11,0.12070833333333333
Red-billed Chough,46,12,0.071296875
Red-billed Chough,46,13,0.07502887139107611
Red-billed Chough,46,14,0.443555
Red-billed Chough,46,15,0.28473292558613655
Red-billed Chough,46,16,0.3918412698412699
Red-billed Chough,46,17,0.2633026819923372
Red-billed Chough,46,18,0.15436241610738255
Red-billed Chough,46,19,0.10874316939890712
Red-billed Chough,46,20,0.11236174242424242
Red-billed Chough,46,21,0.04413333333333334
Red-billed Chough,46,22,0.006857142857142858
Red-billed Chough,46,23,0.008106666666666667
Red-billed Chough,48,0,0.018838383838383835
Red-billed Chough,48,1,0.024555555555555556
Red-billed Chough,48,2,0.009625
Red-billed Chough,48,3,0.025466666666666665
Red-billed Chough,48,4,0.07894871794871795
Red-billed Chough,48,5,0.07272019464720195
Red-billed Chough,48,6,0.08198745519713262
Red-billed Chough,48,7,0.1281037527593819
Red-billed Chough,48,8,0.27914245014245015
Red-billed Chough,48,9,0.02563821138211382
Red-billed Chough,48,10,0.26821428571428574
Red-billed Chough,48,11,0.12019551282051283
Red-billed Chough,48,12,0.07065625
Red-billed Chough,48,13,0.07444356955380578
Red-billed Chough,48,14,0.4418025
Red-billed Chough,48,15,0.2826554536187564
Red-billed Chough,48,16,0.38899659863945574
Red-billed Chough,48,17,0.26128160919540233
Red-billed Chough,48,18,0.15181431767337808
Red-billed Chough,48,19,0.10730054644808744
Red-billed Chough,48,20,0.11060037878787879
Red-billed Chough,48,21,0.04235
Red-billed Chough,48,22,0.006904761904761905
Red-billed Chough,48,23,0.00796
Red-billed Chough,50,0,0.015313131313131311
Red-billed Chough,50,1,0.020703703703703703
Red-billed Chough,50,2,0.005895833333333334
Red-billed Chough,50,3,0.022
Red-billed Chough,50,4,0.07529487179487179
Red-billed Chough,50,5,0.06853041362530414
Red-billed Chough,50,6,0.07744982078853047
Red-billed Chough,50,7,0.1242869757174393
Red-billed Chough,50,8,0.2757663817663818
Red-billed Chough,50,9,0.021821138211382114
Red-billed Chough,50,10,0.2648010204081632
Red-billed Chough,50,11,0.11639743589743591
Red-billed Chough,50,12,0.06632291666666666
Red-billed Chough,50,13,0.06975590551181102
Red-billed Chough,50,14,0.43810499999999997
Red-billed Chough,50,15,0.2780795107033639
Red-billed Chough,50,16,0.3840272108843537
Red-billed Chough,50,17,0.25675478927203066
Red-billed Chough,50,18,0.14633557046979864
Red-billed Chough,50,19,0.10286612021857924
Red-billed Chough,50,20,0.10643939393939394
Red-billed Chough,50,21,0.037766666666666664
Red-billed Chough,50,22,0.0035238095238095237
Red-billed Chough,50,23,0.004613333333333333
Red-billed Chough,52,0,0.016409510240787333
Red-billed Chough,52,1,0.02150716905635212
Red-billed Chough,52,2,0.007210736912304101
Red-billed Chough,52,3,0.02164054684894965
Red-billed Chough,52,4,0.0771026239515736
Red-billed Chough,52,5,0.06996005967926049
Red-billed Chough,52,6,0.07860864015603768
Red-billed Chough,52,7,0.1248583965074451
Red-billed Chough,52,8,0.2769185169985437
Red-billed Chough,52,9,0.023088997145389926
Red-billed Chough,52,10,0.2653095249436887
Red-billed Chough,52,11,0.11818683150793854
Red-billed Chough,52,12,0.06819460653551183
Red-billed Chough,52,13,0.07129935700351561
Red-billed Chough,52,14,0.43880876958986326
Red-billed Chough,52,15,0.278975764602472
Red-billed Chough,52,16,0.3841235060212815
Red-billed Chough,52,17,0.25779091114662744
Red-billed Chough,52,18,0.14690355398108096
Red-billed Chough,52,19,0.10383242501598894
Red-billed Chough,52,20,0.10711146139622298
Red-billed Chough,52,21,0.039096365455151716
Red-billed Chough,52,22,0.00523984185204592
Red-billed Chough,52,23,0.005961987329109703
Red-billed Chough,54,0,0.01509090909090909
Red-billed Chough,54,1,0.01985185185185185
Red-billed Chough,54,2,0.006750000000000001
Red-billed Chough,54,3,0.019933333333333334
Red-billed Chough,54,4,0.07748717948717948
Red-billed Chough,54,5,0.06882968369829683
Red-billed Chough,54,6,0.07710394265232975
Red-billed Chough,54,7,0.12430905077262694
Red-billed Chough,54,8,0.275982905982906
Red-billed Chough,54,9,0.022447154471544717
Red-billed Chough,54,10,0.264187074829932
Red-billed Chough,54,11,0.11737179487179487
Red-billed Chough,54,12,0.067578125
Red-billed Chough,54,13,0.07017847769028872
Red-billed Chough,54,14,0.43782666666666664
Red-billed Chough,54,15,0.2771498470948012
Red-billed Chough,54,16,0.3821337868480726
Red-billed Chough,54,17,0.2561877394636015
Red-billed Chough,54,18,0.14510514541387023
Red-billed Chough,54,19,0.10271311475409836
Red-billed Chough,54,20,0.10597348484848484
Red-billed Chough,54,21,0.03791666666666667
Red-billed Chough,54,22,0.004833333333333334
Red-billed Chough,54,23,0.005533333333333334
Red-billed Chough,56,0,0.015181818181818182
Red-billed Chough,56,1,0.01998148148148148
Red-billed Chough,56,2,0.0068125
Red-billed Chough,56,3,0.01966666666666667
Red-billed Chough,56,4,0.07794871794871795
Red-billed Chough,56,5,0.06802189781021899
Red-billed Chough,56,6,0.07606630824372759
Red-billed Chough,56,7,0.12374613686534217
Red-billed Chough,56,8,0.2757891737891738
Red-billed Chough,56,9,0.022060975609756096
Red-billed Chough,56,10,0.26350680272108845
Red-billed Chough,56,11,0.11699679487179487
Red-billed Chough,56,12,0.06673958333333334
Red-billed Chough,56,13,0.06909448818897639
Red-billed Chough,56,14,0.43652749999999996
Red-billed Chough,56,15,0.2756106014271152
Red-billed Chough,56,16,0.37976077097505667
Red-billed Chough,56,17,0.25472605363984674
Red-billed Chough,56,18,0.14296868008948546
Red-billed Chough,56,19,0.10163934426229508
Red-billed Chough,56,20,0.10528030303030303
Red-billed Chough,56,21,0.0365
Red-billed Chough,56,22,0.005261904761904762
Red-billed Chough,56,23,0.005973333333333334
Red-billed Chough,58,0,0.012585858585858587
Red-billed Chough,58,1,0.01775925925925926
Red-billed Chough,58,2,0.0038541666666666668
Red-billed Chough,58,3,0.016666666666666666
Red-billed Chough,58,4,0.07552564102564102
Red-billed Chough,58,5,0.06609245742092458
Red-billed Chough,58,6,0.07443548387096774
Red-billed Chough,58,7,0.12158719646799117
Red-billed Chough,58,8,0.2740883190883191
Red-billed Chough,58,9,0.019471544715447153
Red-billed Chough,58,10,0.26189625850340137
Red-billed Chough,58,11,0.11499679487179487
Red-billed Chough,58,12,0.06480208333333333
Red-billed Chough,58,13,0.06715485564304462
Red-billed Chough,58,14,0.4362233333333333
Red-billed Chough,58,15,0.2748002038735984
Red-billed Chough,58,16,0.3797800453514739
Red-billed Chough,58,17,0.2541187739463602
Red-billed Chough,58,18,0.14180089485458613
Red-billed Chough,58,19,0.10002185792349727
Red-billed Chough,58,20,0.10325000000000001
Red-billed Chough,58,21,0.03535
Red-billed Chough,58,22,0.002214285714285714
Red-billed Chough,58,23,0.002946666666666667
Red-billed Chough,60,0,0.01305050505050505
Red-billed Chough,60,1,0.017351851851851854
Red-billed Chough,60,2,0.005208333333333333
Red-billed Chough,60,3,0.017766666666666663
Red-billed Chough,60,4,0.07675641025641025
Red-billed Chough,60,5,0.06587834549878346
Red-billed Chough,60,6,0.0735268817204301
Red-billed Chough,60,7,0.1221280353200883
Red-billed Chough,60,8,0.2741566951566951
Red-billed Chough,60,9,0.02030081300813008
Red-billed Chough,60,10,0.26168537414965987
Red-billed Chough,60,11,0.11506089743589744
Red-billed Chough,60,12,0.064734375
Red-billed Chough,60,13,0.06701837270341207
Red-billed Chough,60,14,0.4346425
Red-billed Chough,60,15,0.27292660550458714
Red-billed Chough,60,16,0.37673015873015875
Red-billed Chough,60,17,0.25215708812260534
Red-billed Chough,60,18,0.1403646532438479
Red-billed Chough,60,19,0.09948907103825136
Red-billed Chough,60,20,0.10317613636363636
Red-billed Chough,60,21,0.03386666666666667
Red-billed Chough,60,22,0.00380952380952381
Red-billed Chough,60,23,0.0044666666666666665
Red-billed Chough,62,0,0.012393939393939393
Red-billed Chough,62,1,0.016703703703703703
Red-billed Chough,62,2,0.005166666666666667
Red-billed Chough,62,3,0.016733333333333336
Red-billed Chough,62,4,0.07693589743589743
Red-billed Chough,62,5,0.0653625304136253
Red-billed Chough,62,6,0.07289426523297492
Red-billed Chough,62,7,0.12118763796909492
Red-billed Chough,62,8,0.27362393162393167
Red-billed Chough,62,9,0.019703252032520328
Red-billed Chough,62,10,0.26092517006802723
Red-billed Chough,62,11,0.11477564102564103
Red-billed Chough,62,12,0.06434375
Red-billed Chough,62,13,0.06603937007874017
Red-billed Chough,62,14,0.4337008333333333
Red-billed Chough,62,15,0.2717951070336391
Red-billed Chough,62,16,0.37528458049886626
Red-billed Chough,62,17,0.25166858237547896
Red-billed Chough,62,18,0.13877628635346756
Red-billed Chough,62,19,0.09845901639344262
Red-billed Chough,62,20,0.10266666666666667
Red-billed Chough,62,21,0.032999999999999995
Red-billed Chough,62,22,0.0036904761904761906
Red-billed Chough,62,23,0.004293333333333333
Red-billed Chough,64,0,0.011303030303030303
Red-billed Chough,64,1,0.016148148148148148
Red-billed Chough,64,2,0.0037083333333333334
Red-billed Chough,64,3,0.0149
Red-billed Chough,64,4,0.07557692307692308
Red-billed Chough,64,5,0.0645742092457421
Red-billed Chough,64,6,0.07221326164874552
Red-billed Chough,64,7,0.12044370860927153
Red-billed Chough,64,8,0.27304558404558404
Red-billed Chough,64,9,0.018491869918699187
Red-billed Chough,64,10,0.26042517006802723
Red-billed Chough,64,11,0.114125
Red-billed Chough,64,12,0.06353125
Red-billed Chough,64,13,0.06532808398950131
Red-billed Chough,64,14,0.43424333333333337
Red-billed Chough,64,15,0.2718256880733945
Red-billed Chough,64,16,0.37586507936507935
Red-billed Chough,64,17,0.25186590038314177
Red-billed Chough,64,18,0.1384854586129754
Red-billed Chough,64,19,0.09786065573770492
Red-billed Chough,64,20,0.10195075757575758
Red-billed Chough,64,21,0.03186666666666667
Red-billed Chough,64,22,0.0020952380952380953
Red-billed Chough,64,23,0.0028666666666666667
Red-billed Chough,66,0,0.010717171717171717
Red-billed Chough,66,1,0.014574074074074073
Red-billed Chough,66,2,0.0039791666666666664
Red-billed Chough,66,3,0.013266666666666668
Red-billed Chough,66,4,0.07642307692307691
Red-billed Chough,66,5,0.06321897810218978
Red-billed Chough,66,6,0.07031720430107527
Red-billed Chough,66,7,0.1192626931567329
Red-billed Chough,66,8,0.2718689458689459
Red-billed Chough,66,9,0.018268292682926828
Red-billed Chough,66,10,0.25844047619047616
Red-billed Chough,66,11,0.11325961538461539
Red-billed Chough,66,12,0.06271354166666666
Red-billed Chough,66,13,0.064
Red-billed Chough,66,14,0.4310025
Red-billed Chough,66,15,0.2683832823649337
Red-billed Chough,66,16,0.37098979591836734
Red-billed Chough,66,17,0.24852107279693486
Red-billed Chough,66,18,0.1344026845637584
Red-billed Chough,66,19,0.0960191256830601
Red-billed Chough,66,20,0.09994128787878788
Red-billed Chough,66,21,0.0305
Red-billed Chough,66,22,0.0030476190476190477
Red-billed Chough,66,23,0.0034799999999999996
Red-billed Chough,68,0,0.01102020202020202
Red-billed Chough,68,1,0.014833333333333334
Red-billed Chough,68,2,0.0039791666666666664
Red-billed Chough,68,3,0.013333333333333332
Red-billed Chough,68,4,0.07685897435897436
Red-billed Chough,68,5,0.06355231143552312
Red-billed Chough,68,6,0.07068279569892473
Red-billed Chough,68,7,0.11972185430463576
Red-billed Chough,68,8,0.2723019943019943
Red-billed Chough,68,9,0.01843089430894309
Red-billed Chough,68,10,0.25898979591836735
Red-billed Chough,68,11,0.11374358974358974
Red-billed Chough,68,12,0.06305208333333333
Red-billed Chough,68,13,0.06438057742782152
Red-billed Chough,68,14,0.43223750000000005
Red-billed Chough,68,15,0.2692079510703364
Red-billed Chough,68,16,0.37221655328798187
